id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
2358,0,sting : a statistical information grid approach to spatial data mining vldb,"w wang , j yang , r muntz",,1997.0,"an information-theoretic approach to data mining m last , o maimon submitted to publication ,",,,1999.0
2359,0,belief reasoning in mls deductive databases sigmod conference,h jamil,,1999.0,integrity checking in deductive databases,"r kowalsky , f sadri , p soper","proc . of the 13th vldb , brighton ,",
2360,0,"indexing the distance : an efficient method to knn processing c yu , b ooi , k tan , h jagadish vldb 2001",,,,"gorder : an efficient method for knn join processing proceedings of the international conference on very large & hellip ; , 2004.0","c xia , h lu , bc ooi , j hu",,
2361,0,"the ccube constraint object-oriented database system a brodsky , v segal , j chen , p exarkhopoulo",,sigmod conference,1999.0,spatial query procesing in an object oriented database system ao jack,,acm proceedings,
2362,0,converting relational to object-oriented databases sigmod record 1997,j fong,,,"a model for active object oriented databases vldb ,",", t milo",,1991.0
2363,1,"social , educational , and governmental change enabled through information technology vldb 2000","k ramamritham , y atfi , c batini , m eitan , v gregg , d phatak",,,"social , educational , and governmental change enabled through information technology proceedings of the international conference on very large & hellip ; ,","k ramamritham , c batini , m eitan , v gregg , db",,2000.0
2364,0,"cost-based selection of path expression processing algorithms in object-oriented databases g gardarin , j gruser , z tang 1996",,vldb,,introduction to object-oriented databases w kim,,,
2365,0,the trigs active object-oriented database system - an overview sigmod record,"g kappel , w retschitzegger",,1998.0,queries and query processing in object-oriented database systems 1990.0,"dd straube , mt ã?zsu","acm transactions on information systems ( tois ) ,",
2366,1,"energy efficient indexing on air t imielinski , s viswanathan , b badrinath 1994",,sigmod conference,,energy efficient indexing on air,"t imielinsky , s viswanathan , br badrinath","proc . of intl. conf . on managm . of data-acm-sigmod ,",
2367,0,reminiscences on influential papers,,,2002.0,reminiscences on influential papers . acms anthology sigmod 1998.0,,,
2368,0,open object database management systems,,,1994.0,"the active database management systems manifesto kr dittrich , s gatziu , a geppert",,"sigmod record ,",
2369,0,improving access to environmental data using context information,"a tomasic , e simon",sigmod record,1997.0,data management in environmental information systems o gã 1/4 nther 2002.0,,"handbook of massive data sets table of contents ,",
2370,0,"view management in multimedia databases k candan , e lemar , v subrahmanian 2000",,vldb j.,,"multimedia database management ( panel session ) d badal , a cardenas , p mantey , f tompa , d acm sigmod record , 1985.0",,,
2371,0,idea : interactive data exploration and analysis sigmod conference,"p selfridge , d srivastava , l wilson",,1996.0,interactive data exploration using mds mapping,"a naud , w duch",,
2372,0,"using quantitative information for efficient association rule generation b pєssas , w jr. , m carvalho , r resende sigmod record 2000",,,,"mining association rules from quantitative data intelligent data analysis ,","tp hong , cs kuo , sc chi",,1999.0
2373,1,data warehousing and olap for decision support ( tutorial ),,,1997.0,"decision support , data warehousing , and olap s chaudhuri , u dayal",,"tutorials of the twenty-second int . conf . on very large data & hellip ; ,",
2374,0,on views and xml s abiteboul sigmod record,,,1999.0,on database theory and xml,d sicui,sigmod,
2375,0,editor 's notes m franklin sigmod record 1997,,,,editor 's notes l sechrest 1993.0,,"new directions for program evaluation ,",
2376,0,distributed query evaluation on semistructured data d suciu acm trans . database syst . 2002,,,,query rewriting for semistructured data,y papakonstantinou,,
2377,0,"a data model and data structures for moving objects databases l forlizzi , r gќting , e nardelli , m schneider",,sigmod conference,2000.0,"objects , xml and databases ab chaudhri information and software technology ,",,,2002.0
2378,0,"strudel : a web-site management system m fernandez , d florescu , j kang , a levy , d suciu 1997",,sigmod conference,,"ew design of a multi-level file management system h ver proc . acm 21st nat . conf. , aug ,",,,
2379,0,the mlpq/gis constraint database system sigmod conference,"p revesz , r chen , p kanjamala , y li , y liu , y wang",,2000.0,introduction to constraint databases 2002.0,b kuijpers,"acm sigmod record ,",
2380,0,a query language and optimization techniques for unstructured data sigmod conference 1996,"p buneman , s davidson , g hillebrand , d suciu",,,unql : a query language and algebra for semistructured data based on structural recursion 2000.0,"p buneman , m fernandez , d suciu","the vldb journal the international journal on very large & hellip ; ,",
2381,0,"database research at the university of illinois at urbana-champaign m winslett , k chang , a doan , j han , c zhai , y zhou sigmod record 2002",,,,"database research at columbia university . sigmod record ,",acms anthology,,1998.0
2382,0,"probabilistic temporal databases , i : algebra acm trans . database syst .","a dekhtyar , r ross , v subrahmanian",,2001.0,"probview : a flexible probabilistic database system lvs lakshmanan , n leone , r ross , vs subrahmanian 1997.0",,"acm transactions on database systems ,",
2383,0,"optimizing queries with universal quantification in object-oriented and object-relational databases j clauпen , a kemper , g moerkotte , k peithner vldb",,,1997.0,"incomplete information in object-oriented databases r zicari sigmod record ,",,,1990.0
2384,1,a foundation for multi-dimensional databases vldb 1997,"m gyssens , l lakshmanan",,,"laks vs lakshmanan . a foundation for multi-dimensional database proceedings of the 23rd vldb conference , athens , greece ,",m gyssens,,
2385,0,"banks : browsing and keyword searching in relational databases b aditya , g bhalotia , s chakrabarti , a hulgeri , c nakhe , p parag , s sudarshan vldb",,,2002.0,answering queries in relational databases 1983.0,"ad ` atri , m moscarini , n spyratos","proceedings of the 1983 acm sigmod international conference & hellip ; ,",
2386,0,repositories and object oriented databases sigmod record 1998,p bernstein,,,"a taxonomy for secure object-oriented databases ms olivier , sh von solms acm transactions on database systems ,",,,1994.0
2387,0,editor 's notes sigmod record,m franklin,,1999.0,editors ' notes jh astrachan,,,
2388,0,"view management in multimedia databases k candan , e lemar , v subrahmanian 2000",,vldb j.,,multimedia data base management : applications and problems s christodoulakis,,"proceedings , acm-sigmod",
2389,1,"building light-weight wrappers for legacy web data-sources using w4f a sahuguet , f azavant vldb 1999",,,,fa : building light-weight wrappers for legacy web datasources using w4f proceedings of the international conference on very large,a sahuguet,,
2390,1,"a case for fractured mirrors r ramamurthy , d dewitt , q su",,vldb j.,2003.0,"a case for fractured mirrors rrdj dewitt , q su",,,
2391,0,editor 's notes sigmod record,m franklin,,2000.0,"editor 's notes new directions for program evaluation ,",nl smith,,1981.0
2392,0,"managing uncertainty in sensor database r cheng , s prabhakar sigmod record",,,2003.0,"managing uncertainty in project portfolio cost estimation information & software technology ,","i stamelos , l angelis",,2001.0
2393,0,the trigs active object-oriented database system - an overview sigmod record,"g kappel , w retschitzegger",,1998.0,object placement in parallel object-oriented database systems,"s ghandeharizadeh , d wilhite , k lin , x zhao",,
2394,0,"a scalable and highly available networked database architecture r bamford , r ahad , a pruscino",,vldb,1999.0,online scaling in a highly available database,"se bratsberg , r humborstad","proceedings of the 27th international conference on very & hellip ; ,",2001.0
2395,0,mining quantitative association rules in large relational tables sigmod conference,"r srikant , r agrawal",,1996.0,"fast algorithms for mining association rules in databases the 20th int &#39; l conf . on vldb , chile ,","r agrawal , r srikant",,
2396,1,"a generic approach to bulk loading multidimensional index structures j bercken , b seeger , p widmayer vldb 1997",,,,widmayer : â ?? a general approach to bulk loading multidimensional index structuresâ ??,s van den bercken,,1997.0
2397,0,"optimizing the secure evaluation of twig queries s cho , s amer-yahia , l lakshmanan , d srivastava",,vldb,2002.0,"optimization and evaluation of generalized top queries p ciaccia , r cornacchia , a ghidini",,,
2398,0,predictive dynamic load balancing of parallel and distributed rule and query processing,"h dewan , s stolfo , m hernсndez , j hwang",sigmod conference,1994.0,dynamic and load-balanced task-oriented datbase query processing in parallel systems .,acms anthology,,
2399,0,index configuration in object-oriented databases 1994,e bertino,vldb j.,,"semantics and implications of schema evolution in object-oriented databases . j banerjee , w kim , h kim , h korth proceedings of acm sigmod , san francisco ,",,,
2400,1,of objects and databases : a decade of turmoil,"m carey , d dewitt",vldb,1996.0,of objectsanddatabases : adecadeofturmoil,"mj carey , dj dewitt","vldb ,",
2401,0,"database research at ut arlington s chakravarthy , y aslandogan , r elmasri , l fegaras , j oh",,sigmod record,2003.0,"database research at citri r sacks-davis , k ramamohanarao sigmod record ,",,,1992.0
2402,0,aurora : a data stream management system sigmod conference,"d abadi , d carney , u чetintemel , m cherniack , c convey , c erwin , e galvez , m hatoun , a maskey , a rasin , a singer , m stonebraker , n tatbul , y xing , r yan , s zdonik",,2003.0,"analytic models for database management system i miyamoto proc . of int . conf . on vldb , sept ,",,,
2403,0,index configuration in object-oriented databases 1994,e bertino,vldb j.,,"rule management in objectoriented database systems o diaz , nw paton , pmd gray",,"proc . vldb ,",
2404,0,implementation of magic-sets in a relational database system 1994,"i mumick , h pirahesh",sigmod conference,,designing relational database systems,r riordan,,1999.0
2405,0,a shrinking-based approach for multi-dimensional data analysis vldb,"y shi , y song , a zhang",,2003.0,"lvs â ?? a foundation for multi-dimensional databasesâ ?? ml gyssens proc . 22 ndvldb conference , india ,",,,
2406,0,"improving timeliness in real-time secure database systems s son , r david , b thuraisingham sigmod record",,,1996.0,"issues and approaches to design of real-time database systems sigmod record , 1988.0",m singhal,,
2407,1,"efficient and effective clustering methods for spatial data mining r ng , j han vldb 1994",,,,"efficient and effective clustering methods or spatial data mining r ng , j han proc . 1994 int . conf . very large data bases , pages144 { 155 ,",,,
2408,0,reminiscences on influential papers 2000,,,,reminiscences on influential papers,hgm stanlbrd,"sigmod record ,",1998.0
2409,1,"sleepers and workaholics : caching strategies in mobile environments d barbarс , t imielinski",,vldb j.,1995.0,"ã cents â ? ¬ å?sleepers and workaholics : caching strategies for mobile environments , ã cents â ? ¬ â ? acm","d barbara , t imielinski",,
2410,0,"lambda-db : an odmg-based object-oriented dbms l fegaras , c srinivasan , a rajendran , d maier",,sigmod conference,2000.0,"tutorial on object-oriented databases ms jackson information and software technology ,",,,1991.0
2411,1,optimization of queries with user-defined predicates 1996,"s chaudhuri , k shim",vldb,,optimization ofqueries with user-defined predicates proc . ofthe conf . on very large data bases,"s chaudhuri , k shim",,
2412,0,"optimizing queries with universal quantification in object-oriented and object-relational databases j clauпen , a kemper , g moerkotte , k peithner vldb",,,1997.0,"processing temporal queries in the context of object-oriented databases l wang , m wing , c davis , n revell 1999.0",,"information and software technology ,",
2413,1,implementing database operations using simd instructions sigmod conference,"j zhou , k ross",,2002.0,"implementing database operations using simd instructions j zhou , ka ross 2002.0",,"sigmod conference ,",
2414,0,falcon : feedback adaptive loop for content-based retrieval vldb,"l wu , c faloutsos , k sycara , t payne",,2000.0,keyblock : an approach for content-based image retrieval l zhu,,,
2415,0,repositories and object oriented databases sigmod record 1998,p bernstein,,,"towards an inductive design of distributed object oriented databases fa baiao , m mattoso , g zaverucha",,,
2416,1,"building a scaleable geo-spatial dbms : technology , implementation , and evaluation sigmod conference","j patel , j yu , n kabra , k tufte , b nag , j burger , n hall , k ramasamy , r lueder , c ellmann , j kupsch , s guo , d dewitt , j naughton",,1997.0,"building a scalable geo-spatial database system : technology , implementation , and evaluation proc . acm sigmod int . conf . on management of data ,","j patel , j yu , n kabra , k tufte , b nag , j burger ,",,
2417,0,parametric query optimization vldb j. 1997,"y ioannidis , r ng , k shim , t sellis",,,"parametric query optimization for linear and piecewise linear cost functions vldb , 2002.0","a hulgeri , s sudarshan",,
2418,0,report on the 1995 international workshop on temporal databases 1995,,,,report on the international workshop on pattern representation and management ( parmaâ ?? 04 ),"y theodoridis , p vassiliadis","sigmod record ,",2005.0
2419,0,"space optimization in deductive databases d srivastava , s sudarshan , r ramakrishnan , j naughton 1995",,acm trans . database syst .,,an introduction to spatial databases a guting,,"vldb journal ,",
2420,0,guest editorial,,,2003.0,guest editorial h simon,,"public administration review ,",1995.0
2421,0,fast algorithms for mining association rules in large databases 1994,"r agrawal , r srikant",vldb,,an effective hash-based algorithm for mining association rules . in : proc . of the 1995 acm sigmod js park,,,1995.0
2422,0,"query caching and optimization in distributed mediator systems s adali , k candan , y papakonstantinou , v subrahmanian sigmod conference",,,1996.0,"a model for optimal database allocation in distributed computer systems gm chiu , cs raghavendra",,"ieee computer ,",
2423,0,"infomaster : an information integration system m genesereth , a keller , o duschka sigmod conference 1997",,,,information integration : the momis project demonstration,"d beneventano , s bergamaschi , s castano , a corni",,
2424,0,integration approaches for cim,,,1995.0,coordination approaches for cim,"mc norrie , m wunderli , r montau , u leonhardt , w",,
2425,0,exploiting main memory dbms features to improve real-time concurrency control protocols sigmod record 1996,"ж ulusoy , a buchmann",,,"locking protocols for concurrency control in real-time database systems sl hung , ky lam acm sigmod record ,",,,1992.0
2426,0,temporal aggregation in active database rules sigmod conference 1997,"i motakis , c zaniolo",,,join operations in temporal databases 2005.0,"d gao , cs jensen , rt snodgrass , md soo","the vldb journal the international journal on very large & hellip ; ,",
2427,0,revisiting commit processing in distributed database systems 1997,"r gupta , j haritsa , k ramamritham",sigmod conference,,update synchronization in distributed databases,"wk cheng , gg belford","vldb ,",
2428,0,chair 's message 1999,,,,treasurer 's message j hammer sigmod,,,2000.0
2429,1,"expiring data in a warehouse h garcia-molina , w labio , j yang vldb 1998",,,,"august 1998 . expiring data in a warehouse h garcia-molina , wj labio , j yang & hellip ; 24th intl. conference on very large data bases ( vldbâ ?? 98 ) (",,,
2430,0,"constructing the next 100 database management systems a geppert , k dittrich",,sigmod record,1994.0,"a database management system for the federal courts jr buchanan , rd fennell , h samet",,"acm transactions on database systems ,",1984.0
2431,0,semantic b2b integration : issues in ontology-based applications,"z cui , d jones , p o'brien",sigmod record,2002.0,semantic b2b integration c bussler,,,
2432,0,report on the first international workshop an efficient web-based information systems,,,2003.0,"workshop report : the first international workshop on active and real-time database systems m berndtsson , j hansson",,"sigmod record ,",
2433,0,visdb : a system for visualizing large databases sigmod conference,"d keim , h kriegel",,1995.0,accelerating em for large databases,"d heckerman , c meek , b thiesson",,
2434,0,an orthogonally persistent java 1996,"m atkinson , l daynшs , m jordan , t printezis , s spence",sigmod record,,"orthogonally persistent object stores vldb journal ,","mp atkinson , m morrison",,
2435,0,"towards automated performance tuning for complex workloads k brown , m mehta , m carey , m livny vldb 1994",,,,"towards a framework for defining internet performance metrics v paxson proceedings of inet ,",,,1996.0
2436,0,e-services - guest editorial 2001,,,,guest editorial,bv gray,"journal of research in science teaching ,",1999.0
2437,0,editorial 2002,,,,"editorial j regnault , r temple",,"bt technology journal ,",2001.0
2438,0,"strudel : a web-site management system m fernandez , d florescu , j kang , a levy , d suciu 1997",,sigmod conference,,web-site management with tiramisu,c anderson,,
2439,0,"mining fuzzy association rules in databases c kuok , a fu , m wong sigmod record",,,1998.0,"integrating association rule mining with databases : alternatives and implications s sarawagi , s thomas , r agrawal acm sigmod intl. conf . management of data ,",,,
2440,0,"on the computation of relational view complements j lechtenbіrger , g vossen acm trans . database syst . 2003",,,,on the computation of the transitive closure of relational operators ye ioannidis,,"vldb ,",1986.0
2441,0,sequence query processing,"p seshadri , m livny , r ramakrishnan",sigmod conference,1994.0,"toward learning based web query processing d yanlei , l hongjun , c ssongtingâ ? ¦",,"proceedings of 26th international conference on very large & hellip ; ,",
2442,0,"modelling and querying video data r hjelsvold , r midtstraum vldb 1994",,,,"an approach for video metadata modeling and query processing proceedings of acm multimedia ,","ak wasfi , g arif",,
2443,0,real-time index concurrency control sigmod record 1996,"j haritsa , s seshadri",,,"firm real-time concurrency control & hellip ; of concurrency control mechanisms in centralized database & hellip ; , 1995.0","jr haritsa , mj carey , m livny",,
2444,0,"the database group at national technical university of athens ( ntua ) t sellis , y vassiliou 1995",,sigmod record,,"the database group at university of hagen ( fernuniversitaet ) i overview sigmod record ,",,,1995.0
2445,0,"unisql 's next-generation object-relational database management system a d'andrea , p janus sigmod record",,,1996.0,"implementation of magic-sets in a relational database system is mumick , h pirahesh 1994.0",,"sigmod conference ,",
2446,0,"query processing techniques for arrays a marathe , k salem vldb j. 2002",,,,query execution techniques for caching expensive predicates,"jm hellerstein , j naughton",,1996.0
2447,0,interview with avi silberschatz,,,2002.0,personal interview with author d byrd,,,2004.0
2448,0,xpath processing in a nutshell sigmod record,"g gottlob , c koch , r pichler",,2003.0,uml in a nutshel,ss alhir,,
2449,0,a new join algorithm sigmod record,"d shin , a meltzer",,1994.0,a scalable hash ripple join algorithm g luo,,,
2450,0,editor 's notes m franklin sigmod record,,,1999.0,"editors ' notes pj gray , tw banta",,"new directions for higher education ,",
2451,0,editor 's notes j widom sigmod record,,,1995.0,"editorsâ ?? notes l yorks , e kasl new directions for adult and continuing education , 2002.0",,,
2452,0,"a case-based approach to information integration m panti , l spalazzi , a giretti",,vldb,2000.0,a new approach to intranet search based on information extraction,"h li , y cao , j xu , y hu , s li , d meyerzon","proceedings of the 14th acm international conference on & hellip ; ,",2005.0
2453,1,"space-efficient online computation of quantile summaries m greenwald , s khanna sigmod conference 2001",,,,"space-efficientonline computation of quantile summaries proceedings of acm sigmod ,",mgs khanna,,
2454,0,efficient mining of xml query patterns for caching,"l yang , m lee , w hsu",vldb,2003.0,efficiently mining long patterns from datasets rj bayardo,,"proc . acm sigmod , intâ ?? l conf . management of data ,",
2455,0,integrating modelling systems for environmental management information systems,"d abel , k taylor , d kuo",sigmod record,1997.0,tools for information systems design and management,"c rolland , s leifert , c richard","proc . 5th int . conf . on vldb ,",
2456,0,efficient algorithms for mining outliers from large data sets 2000,"s ramaswamy , r rastogi , k shim",sigmod conference,,"some efficient algorithms for rough set methods sh nguyen , hs nguyen",,proc .,
2457,0,guest editorial : databases and the web,,,2000.0,guest editorial h simon,,"public administration review ,",1995.0
2458,1,"providing dynamic security control in a federated database n idris , w gray , r churchhouse 1994",,vldb,,"providing dynamic security control in a federated database nb idris , wa gray , rf churchhouse 1994.0",,"proceedings of the international conference on very large & hellip ; ,",
2459,0,on computing correlated aggregates over continual data streams 2001,"j gehrke , f korn , d srivastava",sigmod conference,,"multiple aggregations over data streams proceedings of the 2005 acm sigmod international conference & hellip ; ,","r zhang , n koudas , bc ooi , d srivastava",,2005.0
2460,0,implementation of magic-sets in a relational database system 1994,"i mumick , h pirahesh",sigmod conference,,temporal database system implementations m bã ¶ hlen 1995.0,,"acm sigmod record ,",
2461,1,"generalized search trees for database systems j hellerstein , j naughton , a pfeffer",,vldb,1995.0,generalized search trees for database systems,"jm hellerstein , jf naughton , a pfeffer","vldb ,",1995.0
2462,0,efficient progressive skyline computation 2001,"k tan , p eng , b ooi",vldb,,"indexing for progressive skyline computation pk eng , bc ooi , kl tan data and knowledge engineering ,",,,2003.0
2463,0,wsq/dsq : a practical approach for combined querying of databases and the web sigmod conference 2000,"r goldman , j widom",,,"iso/iec . [ r. goldman , 2000 ] r. goldman , jw ( 2000 ) . wsq/dsq : a practical approach for combined proc . of the acm sigmod int . conf . on management of",s image,,
2464,0,"continuously adaptive continuous queries over streams s madden , m shah , j hellerstein , v raman",,sigmod conference,2002.0,"adaptive filters for continuous queries over distributed data streams c olston , j jiang , j widom sigmod conference ,",,,2003.0
2465,0,a new sql-like operator for mining association rules vldb 1996,"r meo , g psaila , s ceri",,,"hash based parallel algorithms for mining association rules t shintani , m kitsuregawa",,,
2466,0,the semantic web : semantics for data on the web 2003,,,,"trust networks on the semantic web j golbeck , b parsia , j hendler lecture notes in computer science ,",,,2003.0
2467,0,performance evaluation of a new distributed deadlock detection algorithm sigmod record 1994,"c yeung , s hung , k lam",,,performance comparison of distributed deadlock detection algorithms . o bukhres,,,
2468,0,irisnet : internet-scale resource-intensive sensor services,"a deshpande , s nath , p gibbons , s seshan",sigmod conference,2003.0,"irisnet : an architecture for internet-scale sensing services . demo and abstract in proceedings of very large databases ( vldb ) ,","s nath , a deshpande , y ke , pb gibbons , b karp , s",,
2469,0,unisql/x unified relational and object-oriented database system w kim,,sigmod conference,1994.0,"concurrency control and object-oriented databases ah skarra , sb zdonik",,"acm press frontier series ,",1989.0
2470,0,a cost model for clustered object-oriented databases vldb,"g gardarin , j gruser , z tang",,1995.0,"calibrating the query optimizer cost model of iro-db , and object-oriented federated database system","gg gst , f sha , h tang",proceedings of the international conference on very large,
2471,0,"schema and database evolution in the o2 object database system f ferrandina , t meyer , r zicari , g ferran , j madec 1995",,vldb,,"semantics and implementation of schema evolution in object-oriented databases sigmod records , 1987.0","j barnejee , w kim , hj kim , h korth",,
2472,0,"analysis of locking behavior in three real database systems v singhal , a smith",,vldb j.,1997.0,a theory of correct locking protocols for database systems,"ds fks , zm fusseli , as kedem","proc . 7th vldb ,",
2473,0,"title , foreword 1994",,,,foreword,"a iserles , sp nã ¸ rsett",,
2474,0,"incremental maintenance for materialized views over semistructured data s abiteboul , j mchugh , m rys , v vassalos , j wiener vldb",,,1998.0,incremental maintenance of externally materialized views 1996.0,"m staudt , m jarke","vldb ,",
2475,0,"acm multimedia '94 conference workshop on multimedia database management systems p berra , k nwosu , b thuraisingham 1995",,sigmod record,,"a multi-paradigm querying approach for a generic multimedia database management system sigmod record , 2003.0","jr wen , q li , wy ma , hj zhang",,
2476,1,"semantic and schematic similarities between database objects : a context-based approach v kashyap , a sheth vldb j.",,,1996.0,semantic and schematic similarities between objects in databases : a context-based approach 1995.0,"v kashyap , a sheth","public server ,",
2477,0,safe stratified datalog with integer order does not have syntax acm trans . database syst . 1998,"a stolboushkin , m taitslin",,,safe stratified datalog with integer order programs,pz revesz,,
2478,0,"parallelising oodbms traversals : a performance evaluation d dewitt , j naughton , j shafer , s venkataraman vldb j. 1996",,,,et alii ( 1991 ) . paws : a performance evaluation tool for parallel computing systems d pease ieee,,,
2479,0,"optimizing multiple dimensional queries simultaneously in multidimensional databases w liang , m orlowska , j yu",,vldb j.,2000.0,answering queries in relational databases 1983.0,"ad ` atri , m moscarini , n spyratos","proceedings of the 1983 acm sigmod international conference & hellip ; ,",
2480,0,"improving adaptable similarity query processing by using approximations m ankerst , b braunmќller , h kriegel , t seidl",,vldb,1998.0,approximate query processing using wavelets proceedings of the international conference on very large,"kc cgrs , mn garofalakis , r rastogi , k shim",,
2481,0,"distributed transactions in practice p ram , l do , p drew sigmod record",,,1999.0,"transactions and consistency in distributed database systems il traiger , j gray , ca galtieri , bg lindsay 1982.0",,"acm transactions on database systems ,",
2482,0,lore : a database management system for semistructured data,"j mchugh , s abiteboul , r goldman , d quass , j widom",sigmod record,1997.0,"tutorial : semistructured data p buneman proceedings of acm symposium on principles of database & hellip ; ,",,,
2483,0,"dynamat : a dynamic view management system for data warehouses y kotidis , n roussopoulos sigmod conference 1999",,,,intelligent cache management for mobile data warehouse systems :,sm huang,"journal of database management ,",2005.0
2484,0,"adaptive filters for continuous queries over distributed data streams c olston , j jiang , j widom",,sigmod conference,2003.0,on computing correlated aggregates over continuous data streams,"j gehrke , f korn , d srivastava",,
2485,1,efficient processing of expressive node-selecting queries on xml data in secondary storage : a tree automata-based approach c koch vldb 2003,,,,efficient processing of expressive node-selecting queries on xml data in secondary storage : a tree 2003.0,c koch,"proceedings of the international conference on very large & hellip ; ,",
2486,0,"incremental maintenance of externally materialized views m staudt , m jarke vldb 1996",,,,incremental computation and maintenance of temporal aggregates y jun,,,
2487,0,the infosleuth project sigmod conference 1997,"r jr. , w bohrer , r brice , a cichocki , j fowler , a helal , v kashyap , t ksiezyk , g martin , m nodine , m rashid , m rusinkiewicz , r shea , c unnikrishnan , a unruh , d woelk",,,the â ?? superâ ?? project,"m andersson , am auddino , y dupont , e fontana , m","proceedings of the 1993 acm sigmod international conference & hellip ; ,",1993.0
2488,0,"semantic access : semantic interface for querying databases n rishe , j yuan , r athauda , s chen , x lu , x ma , a vaschillo , a shaposhnikov , d vasilevsky",,vldb,2000.0,"isis : interface for a semantic information system kj goldman , sa goldman , pc kanellakis , sb zdonik 1985.0",,"proceedings of the 1985 acm sigmod international conference & hellip ; ,",
2489,0,"fast algorithms for projected clustering c aggarwal , c procopiuc , j wolf , p yu , j park 1999",,sigmod conference,,"fastmap : a fast algorithm for indexing c faloutsos , ki lin data-mining and visualization of traditional and multimedia & hellip ; ,",,,
2490,0,performance of future database systems : bottlenecks and bonananzas vldb 1996,c baru,,,"architecture of future data base systems la rowe , m stonebraker",,"sigmod record ,",1981.0
2491,1,picodmbs : scaling down database techniques for the smartcard vldb,"c bobineau , l bouganim , p pucheral , p valduriez",,2000.0,"picodbms : scaling down database techniques for the smartcard ( best paper award ) c bobineau , l bouganim , p pucheral , p valduriez",,"int . conf . on very large databases ( vldb ) ,",
2492,0,the design and performance evaluation of alternative xml storage strategies 2002,"f tian , d dewitt , j chen , c zhang",sigmod record,,the design and evaluation of a storage system for pervasive computing e lemar,,,
2493,0,reminiscences on influential papers 2001,,,,reminiscences on influential papers,hgm stanlbrd,"sigmod record ,",1998.0
2494,0,"integrating triggers and declarative constraints in sql database sytems r cochrane , h pirahesh , n mattos 1996",,vldb,,temporal conditions and integrity constraints in active databases proc . of the 1995 sigmod international conference on the,"ap sistla , o wolfson",,
2495,0,extracting schema from semistructured data,"s nestorov , s abiteboul , r motwani",sigmod conference,1998.0,ozone : integrating structured and semistructured data,"t lahiri , s abiteboul , j widom","lecture notes in computer science ,",2000.0
2496,0,report on the 1995 international workshop on temporal databases 1995,,,,krdb ' 98 : the 5th international workshop on knowledge representation meets databases .,acms anthology,"sigmod record ,",1998.0
2497,0,guest editorial,,,2002.0,"guest editorial wireless ad hoc networks zj haas , m gerla , db johnson , ce perkins , mb 1999.0",,"selected areas in communications , ieee journal on ,",
2498,1,"maintaining data privacy in association rule mining s rizvi , j haritsa vldb",,,2002.0,maintaining data privacy in association rule mining 2002.0,"sj rizvi , jr haritsa","vldb ,",
2499,0,parallel mining algorithms for generalized association rules with classification hierarchy,"t shintani , m kitsuregawa",sigmod conference,1998.0,"a high-performance distributed algorithm for mining association rules a schuster , r wolff , d trock 2005.0",,"knowledge and information systems ,",
2500,0,"dtl 's dataspot : database exploration as easy as browsing the web s dar , g entin , s geva , e palmon 1998",,sigmod conference,,"dtl 's dataspot : database exploration using plain language s dar , g entin , s geva , e palmon vldb ,",,,1998.0
2501,0,enhanced abstract data types in object-relational databases,p seshadri,vldb j.,1998.0,"updating relational databases through object-based views t barsalou , g wiederhold",,,
2502,0,query unnesting in object-oriented databases sigmod conference,l fegaras,,1998.0,"w. , lam , h. oql : a query language for manipulating object-oriented databases","am alashqur , sy su","proc . int . conf . very large databases , amsterdam , the & hellip ; ,",
2503,0,view maintenance in mobile computing sigmod record,"o wolfson , a sistla , s dao , k narayanan , r raj",,1995.0,"view maintenance in a warehousing environment [ c ] proceedings of acm sigmod confer-ence , san jose , ca ,","y zhuge , h garcia-molina , j hammerâ ? ¦",,
2504,1,a multimedia presentation algebra sigmod conference,"s adali , m sapino , v subrahmanian",,1999.0,"a multimedia presentation algebra sigmod ,","s adalä ± , ml sapino , vs subrahmanian",,1999.0
2505,1,atomicity versus anonymity : distributed transactions for electronic commerce j tygar 1998,,vldb,,atomicity versus anonymity : distributed transaction for electronic commerce ( invited talks ) [ c i. in : jd tygar,,"proceedings of the 24th annual international conference on & hellip ; ,",
2506,0,"fast parallel similarity search in multimedia databases s berchtold , c bіhm , b braunmќller , d keim , h kriegel 1997",,sigmod conference,,"fast similarity search in the presence of noise scaling , and translation in time-series databases , âº very & hellip ; ,","r agrawal , ki lin , hs sawhney , k shim",,
2507,1,"niagaracq : a scalable continuous query system for internet databases j chen , d dewitt , f tian , y wang sigmod conference 2000",,,,"niagaracq : a scalable continuous query system for internet databases c jian-jun , j dewitt david , f tianâ ? ¦ sigmod conference ,",,,
2508,0,multi-step processing of spatial joins sigmod conference 1994,"t brinkhoff , h kriegel , r schneider , b seeger",,,a raster approximation for processing of spatial joins,g zimbrao,"vldb ,",1998.0
2509,0,"procedures in object-oriented query languages k subieta , y kambayashi , j leszczylowski 1995",,vldb,,querying object-oriented databases m kifer,,,
2510,0,integrating a structured-text retrieval system with an object-oriented database system 1994,"t yan , j annevelink",vldb,,"integrity maintenance in an object-oriented database hv jagadish , x qian",,"proceedings of the international conference on very large & hellip ; ,",1992.0
