id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
1765,0,fast nearest neighbor search in medical image databases,"zenon protopapas , christos faloutsos , eliot siegel , flip korn , nikolaos sidiropoulos",vldb,1996.0,"nearest neighbor queries nick roussopoulos , stephen kelley , fr &#233; d &#233; ric vincent international conference on management of data 1995",,,
1766,0,temporal database system implementations michael h. böhlen 1995,,sigmod record,,"the multidimensional database system rasdaman p. baumann , a. dehmel , p. furtado , r. ritsch , n. widmann international conference on management of data",,,1998.0
1767,1,optimizing queries over multimedia repositories sigmod conference 1996,"luis gravano , surajit chaudhuri",,,optimizing queries over multimedia repositories,"surajit chaudhuri , luis gravano",international conference on management of data,1996.0
1768,0,on the computation of multidimensional aggregates vldb,"sunita sarawagi , ashish gupta , rakesh agrawal , prasad deshpande , jeffrey f. naughton , sameet agarwal , raghu ramakrishnan",,1996.0,"incremental computation and maintenance of temporal aggregates jun yang , jennifer widom the vldb journal -- the international journal on very large data bases",,,2003.0
1769,0,open object database management systems josé a. blakeley,,sigmod conference,1994.0,document management as a database problem 1995,rudolf bayer,very large data bases,
1770,0,temporal database system implementations michael h. böhlen 1995,,sigmod record,,"the impact of global clustering on spatial database systems thomas brinkhoff , hans-peter kriegel 1994",,very large data bases,
1771,0,"supporting top-k join queries in relational databases walid g. aref , ahmed k. elmagarmid , ihab f. ilyas vldb 2003",,,,formal query languages for secure relational databases 1994,"marianne winslett , kenneth smith , xiaolei qian",acm transactions on database systems ( tods ),
1772,0,report on the 5th international workshop on the design and management of data warehouses ( dmdw ' 03 ),"manfred a. jeusfeld , hans-joachim lenz , panos vassiliadis , martin staudt",sigmod record,2003.0,report on the 1995 international workshop on temporal databases acm sigmod record 1995,"arie segev , christian s. jensen , richard thomas snodgrass",,
1773,0,selectivity estimation using probabilistic models sigmod conference,"daphne koller , lise getoor , benjamin taskar",,2001.0,"spatial join selectivity using power laws christos faloutsos , bernhard seeger , agma traina , caetano traina , jr.",,international conference on management of data,2000.0
1774,0,promises and realities of active database systems 1995,"eric simon , angelika kotz dittrich",vldb,,"priority assignment in real-time active databases rajendran m. sivasankaran , john a. stankovic , don towsley , bhaskar purimetla , krithi ramamritham the vldb journal -- the international journal on very large data bases",,,1996.0
1775,1,"the myriad federated database prototype k. mediratta , ee-peng lim , j. stenoien , s. musukula , jaideep srivastava , h.-r . yang , d. clements , m. ganesh , san-yih hwang sigmod conference 1994",,,,the myriad federated database prototype international conference on management of data,"s.-y . hwang , e.-p . lim , h.-r . yang , s. musukula , k. mediratta , m. ganesh , d. clements , j. stenoien , j. srivastava",,1994.0
1776,0,model-based information integration in a neuroscience mediator system,"bertram ludäscher , amarnath gupta , maryann e. martone",vldb,2000.0,"information translation , mediation , and mosaic-based browsing in the tsimmis system joachim hammer , h &#233; ctor garc &#237; a-molina , kelly ireland , yannis papakonstantinou , jeffrey ullman , jennifer widom 1995",,international conference on management of data,
1777,0,editor 's notes 1996,jennifer widom,sigmod record,,"editorial peter apers , stefano ceri , richard snodgrass 2002",,the vldb journal -- the international journal on very large data bases,
1778,0,databases for gis sigmod record,"claudia bauzer medeiros , fatima pires",,1994.0,standard for multimedia databases,john r. smith,international conference on management of data,2001.0
1779,0,"a multimedia presentation algebra maria luisa sapino , sibel adali , v. s. subrahmanian sigmod conference",,,1999.0,delivering presentations from multimedia servers the vldb journal -- the international journal on very large data bases,"nevzat hurkan balkir , gultekin ozsoyoglu",,1998.0
1780,0,"optimizing queries across diverse data sources edward l. wimmers , donald kossmann , jun yang , laura m. haas 1997",,vldb,,"optimizing queries on files mariano p. consens , tova milo international conference on management of data",,,1994.0
1781,0,"clustering categorical data : an approach based on dynamical systems prabhakar raghavan , david gibson , jon m. kleinberg",,vldb,1998.0,clustering categorical data : an approach based on dynamical systems 2000,"david gibson , jon kleinberg , prabhakar raghavan",the vldb journal -- the international journal on very large data bases,
1782,0,temporal database bibliography update sigmod record 1996,"anil kumar , vassilis j. tsotras",,,an annotated bibliography on real-time database systems &#214; zg &#252; r ulusoy acm sigmod record 1995,,,
1783,1,"building a laboratory information system around a c++ - based object-oriented dbms nathan goodman , steve rozen , lincoln stein 1994",,vldb,,building a laboratory information system around a c++ - based object-oriented dbms very large data bases 1994,"nathan goodman , steve rozen , lincoln stein",,
1784,0,"evaluating top-k selection queries luis gravano , surajit chaudhuri vldb",,,1999.0,evaluating queries with generalized path expressions 1996,"vassilis christophides , sophie cluet , guido moerkotte",international conference on management of data,
1785,0,"image mining in iris : integrated retinal information system kheng guan goh , wynne hsu , mong-li lee 2000",,sigmod conference,,analysis of navigation behaviour in web sites integrating multiple information systems 2000,"bettina berendt , myra spiliopoulou",the vldb journal -- the international journal on very large data bases,
1786,1,"experiences in mining aviation safety data zohreh nazeri , paul ostwald , eric bloedorn 2001",,sigmod conference,,experiences in mining aviation safety data,"zohreh nazeri , eric bloedorn , paul ostwald",international conference on management of data,2001.0
1787,0,unisql 's next-generation object-relational database management system sigmod record,"phil janus , albert d'andrea",,1996.0,open object database management systems international conference on management of data,jos &#233; a. blakeley,,1994.0
1788,0,efficient geometry-based similarity search of 3d spatial databases daniel a. keim sigmod conference,,,1999.0,"s3 : similarity search in cad database systems stefan berchtold , hans-peter kriegel 1997",,international conference on management of data,
1789,0,"aquery : query language for ordered data , optimization techniques , and experiments alberto lerner , dennis shasha vldb 2003",,,,"investigation of algebraic query optimisation techniques for database programming languages alexandra poulovassilis , carol small very large data bases 1994",,,
1790,0,mapinfo spatialware : a spatial information server for rdbms vldb,chebel mina,,1998.0,"the software information base : a server for reuse panos constantopoulos , matthias jarke , john mylopoulos , yannis vassiliou the vldb journal -- the international journal on very large data bases",,,1995.0
1791,1,integrating and customizing heterogeneous e-commerce applications vldb j.,"anat eyal , tova milo",,2001.0,integrating and customizing heterogeneous e-commerce applications the vldb journal -- the international journal on very large data bases 2001,"anat eyal , tova milo",,
1792,1,"mining multi-dimensional constrained gradients in data cubes jiawei han , ke wang , joyce m. w. lam , guozhu dong , jian pei 2001",,vldb,,mining multi-dimensional constrained gradients in data cubes,"guozhu dong , jiawei han , joyce m. w. lam , jian pei , ke wang",very large data bases,2001.0
1793,0,"adam : a testbed for exploring the use of data mining in intrusion detection daniel barbará , sushil jajodia , ningning wu , julia couto sigmod record 2001",,,,"data mining-based intrusion detectors : an overview of the columbia ids project salvatore j. stolfo , wenke lee , philip k. chan , wei fan , eleazar eskin acm sigmod record",,,2001.0
1794,0,"advanced data processing in krisys : modeling concepts , implementation techniques , and client/server issues","nelson mendonça mattos , joachim thomas , theo härder , stefan deßloch , bernhard mitschang",vldb j.,1998.0,design and implementation of advanced knowledge processing in the kbms krisys 1995,"j. thomas , s. de &#223; loch , n. mattos",international conference on management of data,
1795,0,"relaxed transaction processing darrell woelk , munindar p. singh , christine tomlinson 1994",,sigmod conference,,functional-join processing the vldb journal -- the international journal on very large data bases 2000,"r. braumandl , j. claussen , a. kemper , d. kossmann",,
1796,0,"approximate computation of multidimensional aggregates of sparse data using wavelets min wang , jeffrey scott vitter 1999",,sigmod conference,,"approximating multi-dimensional aggregate range queries over real attributes dimitrios gunopulos , george kollios , vassilis j. tsotras , carlotta domeniconi 2000",,international conference on management of data,
1797,0,"secure buffering in firm real-time database systems binto george , jayant r. haritsa 1998",,vldb,,improving timeliness in real-time secure database systems acm sigmod record 1996,"sang h. son , rasikan david , bhavani thuraisingham",,
1798,1,bellcore 's adapt/x harness system for managing information on internet and intranets amit p. sheth vldb 1996,,,,bellcore 's adapt/x harness system for managing information on internet and intranets amit p. sheth very large data bases 1996,,,
1799,0,the multidimensional database system rasdaman,"andreas dehmel , peter baumann , norbert widmann , roland ritsch , paula furtado",sigmod conference,1998.0,quasi-cubes : exploiting approximations in multidimensional databases 1997,"daniel barbar &#225; , mark sullivan",acm sigmod record,
1800,0,sprint : a scalable parallel classifier for data mining,"john c. shafer , rakesh agrawal , manish mehta",vldb,1996.0,free parallel data mining international conference on management of data 1998,"bin li , dennis shasha",,
1801,0,"optimization of dynamic query evaluation plans goetz graefe , richard l. cole",,sigmod conference,1994.0,simultaneous optimization and evaluation of multiple dimensional queries international conference on management of data,"yihong zhao , prasad m. deshpande , jeffrey f. naughton , amit shukla",,1998.0
1802,0,unisql/x unified relational and object-oriented database system won kim sigmod conference,,,1994.0,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system georges gardarin , fei sha , zhao-hui tang very large data bases",,,1996.0
1803,0,an approximate search engine for structural databases,"kaizhong zhang , qicheng ma , jason tsong-li wang , xinhuan zheng , xiong wang , dennis shasha , zasha weinberg , bruce a. shapiro",sigmod conference,2000.0,an approach for building secure database federations very large data bases 1994,"dirk jonscher , klaus r. dittrich",,
1804,0,devise : integrated querying and visualization of large datasets sigmod conference,"miron livny , raghu ramakrishnan , donko donjerkovic , shilpa lawande , jussi myllymaki , guangshun chen , r. kent wenger , kevin s. beyer",,1997.0,"cache investment : integrating query optimization and distributed data placement donald kossmann , michael j. franklin , gerhard drasch , wig ag acm transactions on database systems ( tods )",,,2000.0
1805,0,an efficient cost-driven index selection tool for microsoft sql server vldb 1997,"surajit chaudhuri , vivek r. narasayya",,,microsoft index turning wizard for sql server 7.0 international conference on management of data,"surajit chaudhuri , vivek narasayya",,1998.0
1806,0,e-services - guest editorial vldb j. 2001,"dimitrios georgakopoulos , ming-chien shan , fabio casati",,,guest editorial matthias jarke the vldb journal -- the international journal on very large data bases 1998,,,
1807,0,open object database management systems josé a. blakeley,,sigmod conference,1994.0,anatomy of a native xml base management system the vldb journal -- the international journal on very large data bases,"t. fiebig , s. helmer , c.-c . kanne , g. moerkotte , j. neumann , r. schiele , t. westmann",,2002.0
1808,0,on effective multi-dimensional indexing for strings 2000,"nick koudas , h. v. jagadish , divesh srivastava",sigmod conference,,"a foundation for multi-dimensional databases marc gyssens , laks v. s. lakshmanan",,very large data bases,1997.0
1809,1,memory management during run generation in external sorting,"goetz graefe , per-åke larson",sigmod conference,1998.0,"memory management during run generation in external sorting per - &#197; ke larson , goetz graefe",,international conference on management of data,1998.0
1810,0,the zero-delay data warehouse : mobilizing heterogeneous databases vldb 2003,eva kühn,,,"hodfa : an architectural framework for homogenizing heterogeneous legacy databases kamalakar karlapalem , qing li , chung-dak shum acm sigmod record",,,1995.0
1811,0,"metu interoperable database system ebru kilic , pinar koksal , cem evrendilek , ugur halici , sema mancuhan , n. kesim , asuman dogac , cevdet dengi , sena nural , gökhan özhan , fatma ozcan , ismailcem budak arpinar sigmod record",,,1995.0,a language based multidatabase system 1994,"eva k &#252; hn , thomas tschernko , konrad schwarz",international conference on management of data,
1812,0,"managing uncertainty in sensor database sunil prabhakar , reynold cheng sigmod record",,,2003.0,"managing intra-operator parallelism in parallel database systems manish mehta , david j. dewitt very large data bases",,,1995.0
1813,0,book review column karl aberer 2002,,sigmod record,,book review column 2002,karl aberer,acm sigmod record,
1814,0,an introduction to spatial database systems vldb j.,ralf hartmut güting,,1994.0,chorochronos : a research network for spatiotemporal database systems acm sigmod record,"andrew frank , stephane grumbach , ralf hartmut g &#252; ting , christian s. jensen , manolis koubarakis , nikos lorentzos , yannis manolopoulos , enrico nardelli , barbara pernici , hans-j &#246; rg schek , michel scholl , timos sellis , babis theodoulidis , peter widmayer",,1999.0
1815,1,managing intervals efficiently in object-relational databases vldb 2000,"thomas seidl , marco pötke , hans-peter kriegel",,,"managing intervals efficiently in object-relational databases hans-peter kriegel , marco p &#246; tke , thomas seidl very large data bases",,,2000.0
1816,1,research directions in biodiversity informatics vldb,john l. schnase,,2000.0,research directions in biodiversity informatics very large data bases,john l. schnase,,2000.0
1817,0,object query standards andrew e. wade,,sigmod record,1996.0,standards acm sigmod record,jim melton,,2002.0
1818,0,sql query optimization : reordering for a general class of queries sigmod conference,"piyush goel , balakrishna r. iyer",,1996.0,"rate-based query optimization for streaming information sources stratis d. viglas , jeffrey f. naughton",,international conference on management of data,2002.0
1819,0,on supporting containment queries in relational database management systems sigmod conference 2001,"guy m. lohman , david j. dewitt , qiong luo , jeffrey f. naughton , chun zhang",,,temporal database system implementations michael h. b &#246; hlen,,acm sigmod record,1995.0
1820,0,"report on the first international workshop an efficient web-based information systems omar boucelma , zoé lacroix sigmod record",,,2003.0,report on the 1995 international workshop on temporal databases acm sigmod record 1995,"arie segev , christian s. jensen , richard thomas snodgrass",,
1821,0,automatic discovery of language models for text databases sigmod conference 1999,"aiqun du , james p. callan , margaret e. connell",,,algebraic query optimisation for database programming languages,"alexandra poulovassilis , carol small",the vldb journal -- the international journal on very large data bases,1996.0
1822,0,"the design and performance evaluation of alternative xml storage strategies david j. dewitt , jianjun chen , chun zhang , feng tian 2002",,sigmod record,,"a performance evaluation of oid mapping techniques andr &#233; eickler , carsten andreas gerlhof , donald kossmann very large data bases",,,1995.0
1823,1,"optimal grid-clustering : towards breaking the curse of dimensionality in high-dimensional clustering daniel a. keim , alexander hinneburg",,vldb,1999.0,"optimal grid-clustering : towards breaking the curse of dimensionality in high-dimensional clustering alexander hinneburg , daniel a. keim 1999",,very large data bases,
1824,0,indexing multimedia databases ( tutorial ) christos faloutsos sigmod conference,,,1995.0,research issues in moving objects databases ( tutorial session ) international conference on management of data,ouri wolfson,,2000.0
1825,0,"data page layouts for relational databases on deep memory hierarchies david j. dewitt , mark d. hill , anastassia ailamaki",,vldb j.,2002.0,declarative updates of relational databases acm transactions on database systems ( tods ),weidong chen,,1995.0
1826,0,wavelet-based histograms for selectivity estimation sigmod conference 1998,"jeffrey scott vitter , yossi matias , min wang",,,"adaptive selectivity estimation using query feedback chungmin melvin chen , nick roussopoulos international conference on management of data",,,1994.0
1827,1,filenet integrated document management database usage and issues sigmod conference,daniel s. whelan,,1998.0,filenet integrated document management database usage and issues daniel s. whelan 1998,,international conference on management of data,
1828,0,implementation and analysis of a parallel collection query language vldb,dan suciu,,1996.0,design and analysis of parametric query optimization algorithms very large data bases,sumit ganguly,,1998.0
1829,1,"selective information dissemination in p2p networks : problems and solutions stratos idreos , manolis koubarakis , christos tryfonopoulos , yannis drougas sigmod record 2003",,,,selective information dissemination in p2p networks : problems and solutions,"manolis koubarakis , christos tryfonopoulos , stratos idreos , yannis drougas",acm sigmod record,2003.0
1830,0,garbage collection in object-oriented databases using transactional cyclic reference counting vldb j.,"s. sudarshan , prasan roy , abraham silberschatz , srinivas ashwin , s. seshadri",,1998.0,static detection of security flaws in object-oriented databases international conference on management of data 1996,keishi tajima,,
1831,0,parametric query optimization vldb j. 1997,"raymond t. ng , timos k. sellis , yannis e. ioannidis , kyuseok shim",,,query optimization for selections using bitmaps international conference on management of data,ming-chuan wu,,1999.0
1832,1,a database system for real-time event aggregation in telecommunication vldb,"henry f. korth , jerry baulier , abraham silberschatz , stephen blott",,1998.0,"a database system for real-time event aggregation in telecommunication jerry baulier , stephen blott , henry f. korth , abraham silberschatz",,very large data bases,1998.0
1833,0,open object database management systems josé a. blakeley,,sigmod conference,1994.0,temporal database system implementations michael h. b &#246; hlen,,acm sigmod record,1995.0
1834,0,"integrating temporal , real-time , and active databases john a. stankovic , krithi ramamritham , ming xiong , rajendran m. sivasankaran , donald f. towsley sigmod record 1996",,,,promises and realities of active database systems very large data bases 1995,"eric simon , angelika kotz dittrich",,
1835,0,ordered shared locks for real-time databases,"richard jeffers , divyakant agrawal , amr el abbadi , lijing lin",vldb j.,1995.0,"priority assignment in real-time active databases rajendran m. sivasankaran , john a. stankovic , don towsley , bhaskar purimetla , krithi ramamritham the vldb journal -- the international journal on very large data bases",,,1996.0
1836,1,work and information practices in the sciences of biodiversity geoffrey c. bowker 2000,,vldb,,work and information practices in the sciences of biodiversity very large data bases 2000,geoffrey c. bowker,,
1837,0,"answering queries with aggregation using views h. v. jagadish , shaul dar , divesh srivastava , alon y. levy",,vldb,1996.0,a scalable algorithm for answering queries using views,"rachel pottinger , alon y. levy",very large data bases,2000.0
1838,0,watermarking relational databases,"rakesh agrawal , jerry kiernan",vldb,2002.0,integrating reliable memory in databases 1997,"wee teck ng , peter m. chen",very large data bases,
1839,0,"infosphere project : system support for information flow applications calton pu , jonathan walpole , karsten schwan 2001",,sigmod record,,paradise : a database system for gis applications corporate the paradise team 1995,,international conference on management of data,
1840,0,"integrating heterogenous overlapping databases through object-oriented transformations tore risch , vanja josifovski vldb",,,1999.0,"an effective deductive object-oriented database through language integration maria l. barja , norman w. paton , alvaro a. a. fernandes , m. howard williams , andrew dinn very large data bases 1994",,,
1841,0,form-based proxy caching for database-backed web sites,"jeffrey f. naughton , qiong luo",vldb,2001.0,"dbcache : database caching for web application servers mehmet altinel , qiong luo , sailesh krishnamurthy , c. mohan , hamid pirahesh , bruce g. lindsay , honguk woo , larry brown international conference on management of data 2002",,,
1842,0,"calibrating the query optimizer cost model of iro-db , an object-oriented federated database system 1996","zhao-hui tang , fei sha , georges gardarin",vldb,,query unnesting in object-oriented databases international conference on management of data,leonidas fegaras,,1998.0
1843,0,"smooth - a distributed multimedia database system christian hanin , roland tusch , carmen riedler , harald kosch , margit lang , lászló böszörményi , christian hofbauer , alexander bachlechner vldb",,,2001.0,"the ecrc multi database system willem jonker , heribert sch &#252; tz international conference on management of data",,,1995.0
1844,0,closing the key loophole in mls databases 2003,"nenad jukic , svetlozar nestorov , susan v. vrbsky",sigmod record,,belief reasoning in mls deductive databases 1999,hasan m. jamil,international conference on management of data,
1845,0,"capturing global transactions from multiple recovery log files in a partitioned database system elizabeth hamel , serge bourbonnais , bruce g. lindsay , tuong c. truong , chengfei liu , jens stankiewitz 2003",,vldb,,ensuring relaxed atomicity for flexible transactions in multidatabase systems,"aidong zhang , marian nodine , bharat bhargava , omran bukhres",international conference on management of data,1994.0
1846,0,book review column,karl aberer,sigmod record,2002.0,book review column,karl aberer,acm sigmod record,2003.0
1847,0,extraction of object-oriented structures from existing relational databases,"julia e. hodges , shekar ramanathan",sigmod record,1997.0,microsoft english query 7.5 : automatic extraction of semantics from relational databases and olap cubes,adam blum,very large data bases,1999.0
1848,0,relational data sharing in peer-based data management systems,"beng chin ooi , yanfeng shu , kian-lee tan",sigmod record,2003.0,"implementation of magic-sets in a relational database system inderpal singh mumick , hamid pirahesh international conference on management of data",,,1994.0
1849,0,temporal database system implementations michael h. böhlen 1995,,sigmod record,,"semantics for update rule programs and implementation in a relational database management system louiqa raschid , jorge lobo",,acm transactions on database systems ( tods ),1996.0
1850,0,sideway value algebra for object-relational databases 2002,"z. meral özsoyoglu , gultekin özsoyoglu , abdullah al-hamdani , özgür ulusoy , selma ayse özel , ismail sengör altingövde",vldb,,cost estimation of user-defined methods in object-relational database systems 1999,"jihad boulos , kinji ono",acm sigmod record,
1851,0,spatial indexing of high-dimensional data based on relative approximation vldb j. 2002,"shunsuke uemura , masatoshi yoshikawa , yasushi sakurai , haruhiko kojima",,,distance-based indexing for high-dimensional metric spaces 1997,"tolga bozkaya , meral ozsoyoglu",international conference on management of data,
1852,0,"database design for incomplete relations mark levene , george loizou acm trans . database syst .",,,1999.0,obtaining complete answers from incomplete databases,alon y. levy,very large data bases,1996.0
1853,0,reminiscences on influential papers sigmod record,"kenneth a. ross , kyuseok shim , mary f. fernandez",,2002.0,reminiscences on influential papers,kenneth a. ross,acm sigmod record,2001.0
1854,0,"rights protection for relational data sunil prabhakar , radu sion , mikhail j. atallah 2003",,sigmod conference,,"outlier detection for high dimensional data charu c. aggarwal , philip s. yu 2001",,international conference on management of data,
1855,0,"report on the first international conference on ontologies , databases and applications of semantics karl aberer sigmod record 2003",,,,report on the 18th british national conference on databases ( bncod ) acm sigmod record,"carole goble , brian read",,2002.0
1856,1,"similarity query processing using disk arrays apostolos papadopoulos , yannis manolopoulos sigmod conference 1998",,,,"similarity query processing using disk arrays apostolos n. papadopoulos , yannis manolopoulos international conference on management of data 1998",,,
1857,1,new concurrency control algorithms for accessing and compacting b-trees vldb 1994,"andrea zisman , v. w. setzer",,,new concurrency control algorithms for accessing and compacting b-trees very large data bases 1994,"v. w. setzer , andrea zisman",,
1858,0,"coalescing in temporal databases michael d. soo , richard t. snodgrass , michael h. böhlen vldb",,,1996.0,temporal database system implementations michael h. b &#246; hlen,,acm sigmod record,1995.0
1859,0,"structures for manipulating proposed updates in object-oriented databases richard hull , mohammed rupawalla , michael doherty 1996",,sigmod conference,,implementing lazy database updates for an object database system 1994,"fabrizio ferrandina , thorsten meyer , roberto zicari",very large data bases,
1860,0,"building knowledge base management systems thodoros topaloglou , adel shrufi , vinay k. chaudhri , dimitris plexousakis , john mylopoulos vldb j.",,,1996.0,"on supporting containment queries in relational database management systems chun zhang , jeffrey naughton , david dewitt , qiong luo , guy lohman 2001",,international conference on management of data,
1861,0,"efficient exploration of large scientific databases gustavo alonso , etzard stolte vldb",,,2002.0,"efficient index structures for string databases tamer kahveci , ambuj k. singh 2001",,very large data bases,
1862,0,guest editorial alon y. halevy vldb j. 2002,,,,guest editorial,"fabio casati , ming-chien shan , dimitrios georgakopoulos",the vldb journal -- the international journal on very large data bases,2001.0
1863,1,the ins and outs ( and everthing in between ) of data warehousing sigmod conference 1996,"donovan a. schneider , phillip m. fernandez",,,the ins and outs ( and everything in between ) of data warehousing international conference on management of data 1996,"phil fernandez , donovan schneider",,
1864,0,"data management in ecommerce : the good , the bad , and the ugly sigmod conference",avigdor gal,,2000.0,data management issues in electronic commerce 2002,asuman dogac,acm sigmod record,
1865,0,toward learning based web query processing vldb 2000,"yanlei diao , hongjun lu , zengping tian , songting chen",,,"low-cost compensation-based query processing &#216; ystein gr &#248; vlen , svein-olaf hvasshovd , &#216; ystein torbj &#248; rnsen",,very large data bases,1998.0
1866,0,"on schema matching with opaque column names and data values jaewoo kang , jeffrey f. naughton 2003",,sigmod conference,,"generic schema matching with cupid jayant madhavan , philip a. bernstein , erhard rahm",,very large data bases,2001.0
1867,0,sql query optimization : reordering for a general class of queries sigmod conference,"piyush goel , balakrishna r. iyer",,1996.0,optimal clip ordering for multi-clip queries,"raymond t. ng , paul shum",the vldb journal -- the international journal on very large data bases,1998.0
1868,0,"on-line warehouse view maintenance jennifer widom , dallan quass 1997",,sigmod conference,,"efficient view maintenance at data warehouses d. agrawal , a. el abbadi , a. singh , t. yurek 1997",,international conference on management of data,
1869,0,database research at the university of oklahoma sigmod record 1999,"sirirut vanichayobon , leonard brown , ravi a. dirckze , sylvain guinepain , carlos sánchez , le gruenwald , brian summers",,,database research at the university of illinois at urbana-champaign,"m. winslett , k. chang , a. doan , j. han , c. zhai , y. zhou",acm sigmod record,2002.0
1870,0,efficiently publishing relational data as xml documents 2000,"berthold reinwald , jayavel shanmugasundaram , michael j. carey , eugene j. shekita , hamid pirahesh , bruce g. lindsay , rimon barr",vldb,,"managing intervals efficiently in object-relational databases hans-peter kriegel , marco p &#246; tke , thomas seidl very large data bases",,,2000.0
1871,0,incremental organization for data recording and warehousing,"s. sudarshan , p. p. s. narayan , rama kanneganti , h. v. jagadish , s. seshadri",vldb,1997.0,"data integration and warehousing in telecom italia stefano m. trisolini , maurizio lenzerini , daniele nardi",,international conference on management of data,1999.0
1872,0,"data and knowledge base research at hong kong university of science and technology babak hamidzadeh , kamalakar karlapalem , qing li , chung-dak shum , dik lun lee , frederick h. lochovsky , beat wüthrich , alex chia-yee kean , pamela drew sigmod record 1995",,,,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",acm sigmod record,1997.0
1873,0,sentinel : an object-oriented dbms with event-based rules 1997,sharma chakravarthy,sigmod conference,,lambda-db : an odmg-based object-oriented dbms international conference on management of data,"leonidas fegaras , chandrasekhar srinivasan , arvind rajendran , david maier",,2000.0
1874,0,sql query optimization : reordering for a general class of queries sigmod conference,"piyush goel , balakrishna r. iyer",,1996.0,providing better support for a class of decision support queries international conference on management of data 1996,"sudhir g. rao , antonio badia , dirk van gucht",,
1875,0,database research at columbia university,"kenneth a. ross , gail e. kaiser , luis gravano , salvatore j. stolfo , shih-fu chang",sigmod record,1998.0,database research at the university of oklahoma acm sigmod record,"le gruenwald , leonard brown , ravi dirckze , sylvain guinepain , carlos sanchez , brian summers , sirirut vanichayobon",,1999.0
1876,1,on optimal node splitting for r-trees 1998,"yván j. garcía , scott t. leutenegger , mario a. lopez",vldb,,on optimal node splitting for r-trees 1998,"yv &#225; n j. garc &#237; a , mario a. lopez , scott t. leutenegger",very large data bases,
1877,0,mining deviants in a time series database 1999,"s. muthukrishnan , h. v. jagadish , nick koudas",vldb,,fast subsequence matching in time-series databases international conference on management of data,"christos faloutsos , m. ranganathan , yannis manolopoulos",,1994.0
1878,0,"a system for watermarking relational databases peter j. haas , rakesh agrawal , jerry kiernan sigmod conference",,,2003.0,formal query languages for secure relational databases 1994,"marianne winslett , kenneth smith , xiaolei qian",acm transactions on database systems ( tods ),
1879,0,"new sampling-based summary statistics for improving approximate query answers phillip b. gibbons , yossi matias sigmod conference",,,1998.0,"icicles : self-tuning samples for approximate query answering venkatesh ganti , mong-li lee , raghu ramakrishnan 2000",,very large data bases,
1880,0,"report on the 10th conference on database systems for business , technology , and the web ( btw 2003 ) erhard rahm , harald schöning , gerhard weikum 2003",,sigmod record,,report on the 18th british national conference on databases ( bncod ) acm sigmod record,"carole goble , brian read",,2002.0
1881,0,secure bufering in firm real-time database systems vldb j.,"jayant r. haritsa , binto george",,2000.0,deeds towards a distributed and active real-time database system 1996,"s. f. andler , j. hansson , j. eriksson , j. mellin , m. berndtsson , b. eftring",acm sigmod record,
1882,0,"query processing techniques for arrays kenneth salem , arunprasad p. marathe sigmod conference 1999",,,,approximate query processing using wavelets 2001,"kaushik chakrabarti , minos garofalakis , rajeev rastogi , kyuseok shim",the vldb journal -- the international journal on very large data bases,
1883,0,"the design and implementation of a sequence database system raghu ramakrishnan , miron livny , praveen seshadri 1996",,vldb,,"implementation of magic-sets in a relational database system inderpal singh mumick , hamid pirahesh international conference on management of data",,,1994.0
1884,0,book review column karl aberer 2002,,sigmod record,,book reviews acm sigmod record 2002,karl aberer,,
1885,0,sampling large databases for association rules 1996,hannu toivonen,vldb,,"locally adaptive dimensionality reduction for indexing large time series databases kaushik chakrabarti , eamonn keogh , sharad mehrotra , michael pazzani acm transactions on database systems ( tods )",,,2002.0
1886,0,book review column karl aberer sigmod record,,,2002.0,book reviews karl aberer acm sigmod record 2002,,,
1887,0,"data grid management systems arun jagatheesan , arcot rajasekar 2003",,sigmod conference,,"aurora : a data stream management system d. abadi , d. carney , u. &#199; etintemel , m. cherniack , c. convey , c. erwin , e. galvez , m. hatoun , a. maskey , a. rasin , a. singer , m. stonebraker , n. tatbul , y. xing , r. yan , s. zdonik",,international conference on management of data,2003.0
1888,0,"clio : a semi-automatic tool for schema mapping laura m. haas , renée j. miller , mauricio a. hernández",,sigmod conference,2001.0,a survey of approaches to automatic schema matching,"erhard rahm , philip a. bernstein",the vldb journal -- the international journal on very large data bases,2001.0
1889,0,efficient snapshot differential algorithms for data warehousing,"hector garcia-molina , wilburt labio",vldb,1996.0,"efficient algorithms for mining outliers from large data sets sridhar ramaswamy , rajeev rastogi , kyuseok shim international conference on management of data",,,2000.0
1890,0,dyda : data warehouse maintenance in fully concurrent environments,"songting chen , andreas koeller , elke a. rundensteiner , xin zhang , jun chen",sigmod conference,2001.0,performance issues in incremental warehouse maintenance,"wilburt labio , jun yang , yingwei cui , hector garcia-molina , jennifer widom",very large data bases,2000.0
1891,0,"merging ranks from heterogeneous internet sources hector garcia-molina , luis gravano vldb",,,1997.0,approximate query translation across heterogeneous information sources very large data bases 2000,"kevin chen-chuan chang , hector garcia-molina",,
1892,0,reminiscences on influential papers sigmod record,"james r. hamilton , limsoon wong , kenneth a. ross , laks v. s. lakshmanan",,2001.0,reminiscences in influential papers 1998,richard snodgrass,acm sigmod record,
